ماشین,لپ تاپ,تلفن همراه
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'ام وی ام 315', 'رنگ': 'قهوه\u200cای', 'کارکرد (کیلومتر)': 136330, 'سال ساخت': 1400, 'قیمت (تومان)': 1233000000, 'توضیحات فروشنده': 'بیمه و معاینه فنی تا پایان سال، فنی سالم.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'قرمز', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 953000000, 'توضیحات فروشنده': 'کارکرد کم، جعبه و متعلقات کامل.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 12', 'رنگ': 'مشکی', 'سال تولید': 2020, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 31300000, 'توضیحات فروشنده': 'قیمت مقطوع، تخفیف فقط پای معامله.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'تیبا', 'رنگ': 'زرد', 'کارکرد (کیلومتر)': 165091, 'سال ساخت': 1394, 'قیمت (تومان)': 183000000, 'توضیحات فروشنده': 'فقط یک لکه رنگ روی درب، موتور پلمپ، داخل کابین تمیز.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Air M1', 'رنگ': 'خاکستری', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 657000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Samsung Galaxy M31', 'رنگ': 'طلایی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 7800000, 'توضیحات فروشنده': 'بدون حتی یک ضربه، مشابه آکبند.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'رنو ساندرو', 'رنگ': 'آبی', 'کارکرد (کیلومتر)': 123377, 'سال ساخت': 1395, 'قیمت (تومان)': 1308000000, 'توضیحات فروشنده': 'کارکرد واقعی، موتور تازه تعمیر، با ضمانت.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'HP Spectre x360', 'رنگ': 'آبی', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 794000000, 'توضیحات فروشنده': 'SSD پلمپ، حافظه بالا، شتاب فوق\u200cالعاده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Spark 10', 'رنگ': 'طلایی', 'سال تولید': 2023, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 5300000, 'توضیحات فروشنده': 'صفحه نمایش سالم، خط و خش ندارد.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'چری آریزو 5', 'رنگ': 'آبی', 'کارکرد (کیلومتر)': 147093, 'سال ساخت': 1396, 'قیمت (تومان)': 1673000000, 'توضیحات فروشنده': 'تک صاحب، داخل کابین همانند صفر، بدون خط و خش.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Pro 14', 'رنگ': 'مشکی', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 1009000000, 'توضیحات فروشنده': 'کارکرد کم، جعبه و متعلقات کامل.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Camon 19', 'رنگ': 'قرمز', 'سال تولید': 2023, 'حافظه داخلی (GB)': 128, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 7000000, 'توضیحات فروشنده': 'فقط برای تماس و پیامک استفاده شده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'سمند LX', 'رنگ': 'خاکستری', 'کارکرد (کیلومتر)': 118301, 'سال ساخت': 1397, 'قیمت (تومان)': 852000000, 'توضیحات فروشنده': 'بیمه بدنه و شخص ثالث کامل، کارکرد واقعی، بدون خرج.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Air M1', 'رنگ': 'نقره\u200cای', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'کامل (شارژر، کیف، دفترچه)', 'قیمت (تومان)': 609000000, 'توضیحات فروشنده': 'SSD پلمپ، حافظه بالا، شتاب فوق\u200cالعاده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'Tecno Spark 10', 'رنگ': 'نقره\u200cای', 'سال تولید': 2023, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': '۸۰ تا ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 3700000, 'توضیحات فروشنده': 'بدون هیچ هزینه اضافه، فقط استفاده کن.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'دنا معمولی', 'رنگ': 'قهوه\u200cای', 'کارکرد (کیلومتر)': 103491, 'سال ساخت': 1398, 'قیمت (تومان)': 800000000, 'توضیحات فروشنده': 'گیربکس تازه سرویس شده، موتور بدون ایراد، بدنه خط\u200cوخش ندارد.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Apple MacBook Pro 14', 'رنگ': 'آبی', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 1127000000, 'توضیحات فروشنده': 'به دلیل ارتقا می\u200cفروشم، سالم و تمیز.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'OnePlus 8T', 'رنگ': 'سفید', 'سال تولید': 2022, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 21000000, 'توضیحات فروشنده': 'تنها مشکل ظاهر قاب است، فنی کاملاً سالم.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'ام وی ام X22', 'رنگ': 'مشکی', 'کارکرد (کیلومتر)': 38218, 'سال ساخت': 1398, 'قیمت (تومان)': 1771000000, 'توضیحات فروشنده': 'بیمه بدنه و شخص ثالث کامل، کارکرد واقعی، بدون خرج.', 'وضعیت_موتور': 'سالم', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'بدون خط و خش', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Razer Blade 15', 'رنگ': 'خاکستری', 'سال ساخت': 2022, 'حافظه RAM (گیگابایت)': 32, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۸۰–۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'کامل (شارژر، کیف، دفترچه)', 'قیمت (تومان)': 1155000000, 'توضیحات فروشنده': 'SSD پلمپ، حافظه بالا، شتاب فوق\u200cالعاده.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 14 Pro', 'رنگ': 'مشکی', 'سال تولید': 2023, 'حافظه داخلی (GB)': 1024, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 54800000, 'توضیحات فروشنده': 'دارای گلس و قاب از روز اول استفاده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پراید 111', 'رنگ': 'نقره\u200cای', 'کارکرد (کیلومتر)': 157078, 'سال ساخت': 1391, 'قیمت (تومان)': 271000000, 'توضیحات فروشنده': 'معاینه فنی برتر، بیمه تا ۱۰ ماه آینده، موتور عالی.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'مناسب', 'وضعیت_رنگ': 'نو', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Lenovo Legion 5', 'رنگ': 'آبی', 'سال ساخت': 2023, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 614000000, 'توضیحات فروشنده': 'صفحه\u200cکلید بدون فرسایش، تاچ\u200cپد دقیق.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 14 Pro', 'رنگ': 'سبز', 'سال تولید': 2023, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'با یک ترک ریز', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 61600000, 'توضیحات فروشنده': 'بدون هیچ تعمیر، تمام قسمت\u200cها اورجینال.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'پراید 131', 'رنگ': 'بژ', 'کارکرد (کیلومتر)': 93738, 'سال ساخت': 1395, 'قیمت (تومان)': 292000000, 'توضیحات فروشنده': 'معاینه فنی برتر، بیمه تا ۱۰ ماه آینده، موتور عالی.', 'وضعیت_موتور': 'بی\u200cنقص', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'سالم'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Asus ROG Strix G15', 'رنگ': 'مشکی', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 64, 'حافظه ذخیره\u200cسازی (گیگابایت)': 512, 'وضعیت فیزیکی': 'تمیز', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'فقط لپ\u200cتاپ', 'قیمت (تومان)': 675000000, 'توضیحات فروشنده': 'آکبند بازشده، ضمانت باقی\u200cمانده دارد.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'OnePlus 8T', 'رنگ': 'طلایی', 'سال تولید': 2021, 'حافظه داخلی (GB)': 256, 'وضعیت فیزیکی': 'قاب پشت ترک خورده', 'سلامت باتری': 'کمتر از ۷۰٪', 'وضعیت صفحه نمایش': 'LCD تعویض شده', 'لوازم جانبی': 'فقط شارژر و جعبه', 'قیمت (تومان)': 25600000, 'توضیحات فروشنده': 'دارای گلس و قاب از روز اول استفاده.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'کوییک', 'رنگ': 'آبی', 'کارکرد (کیلومتر)': 70875, 'سال ساخت': 1397, 'قیمت (تومان)': 447000000, 'توضیحات فروشنده': 'استفاده بسیار کم، پارکینگ شخصی، مناسب مصرف\u200cکننده.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'خوب', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'تمیز'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Dell XPS 13', 'رنگ': 'مشکی', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 8, 'حافظه ذخیره\u200cسازی (گیگابایت)': 256, 'وضعیت فیزیکی': 'آکبند', 'سلامت باتری': 'بالای ۹۰٪', 'وضعیت صفحه نمایش': 'تعویض\u200cشده', 'لوازم جانبی': 'فقط شارژر', 'قیمت (تومان)': 360000000, 'توضیحات فروشنده': 'برای برنامه\u200cنویسی و گیمینگ مناسب.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 14 Pro', 'رنگ': 'طلایی', 'سال تولید': 2023, 'حافظه داخلی (GB)': 1024, 'وضعیت فیزیکی': 'استفاده شده ولی سالم', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'گوشی و شارژر', 'قیمت (تومان)': 64900000, 'توضیحات فروشنده': 'هدیه گرفته\u200cام، استفاده نکردم.'}"
"{'دسته\u200cبندی': 'خودرو', 'مدل': 'رنو ساندرو', 'رنگ': 'آبی', 'کارکرد (کیلومتر)': 151127, 'سال ساخت': 1398, 'قیمت (تومان)': 844000000, 'توضیحات فروشنده': 'پخش تصویری اندروید نصب شده، سیستم صوتی حرفه\u200cای.', 'وضعیت_موتور': 'بدون ایراد', 'وضعیت_گیربکس': 'عالی', 'وضعیت_رنگ': 'بدون رنگ', 'وضعیت_داخلی': 'تمیز و بدون پارگی'}","{'دسته\u200cبندی': 'لپ\u200cتاپ', 'مدل': 'Dell XPS 13', 'رنگ': 'خاکستری', 'سال ساخت': 2021, 'حافظه RAM (گیگابایت)': 16, 'حافظه ذخیره\u200cسازی (گیگابایت)': 1024, 'وضعیت فیزیکی': 'در حد نو', 'سلامت باتری': '۷۰–۸۰٪', 'وضعیت صفحه نمایش': 'نقطه\u200cدار', 'لوازم جانبی': 'شارژر و کیف', 'قیمت (تومان)': 342000000, 'توضیحات فروشنده': 'کارکرد کم، جعبه و متعلقات کامل.'}","{'دسته\u200cبندی': 'تلفن همراه', 'مدل': 'iPhone 11', 'رنگ': 'آبی', 'سال تولید': 2020, 'حافظه داخلی (GB)': 64, 'وضعیت فیزیکی': 'خط و خش جزئی', 'سلامت باتری': '۷۰ تا ۸۰٪', 'وضعیت صفحه نمایش': 'سالم', 'لوازم جانبی': 'کامل (شارژر، هندزفری، جعبه)', 'قیمت (تومان)': 30000000, 'توضیحات فروشنده': 'تنها مشکل ظاهر قاب است، فنی کاملاً سالم.'}"
